"source","target","context","developer_comments"
"136721551000119105","Hemangioblastoma of central nervous system","136721551000119105",""
"133978931000132109","Endoscopic retrograde cholangiopancreatography normal","133978931000132109",""
"133510681000119108","Mass of left axillary region","133510681000119108",""
"129032061000119103","Hypercoagulable state due to atrial fibrillation","129032061000119103",""
"121098031000119106","Endometrioma of both ovaries","121098031000119106",""
"117776611000119102","Cerebrovascular accident due to occlusion of left posterior communicating artery","117776611000119102",""
"116271901000119108","Bone pain caused by granulocyte colony stimulating factor","116271901000119108",""
"115940341000119100","Chronic anastomotic ulcer","115940341000119100",""
"115769681000119108","Laceration of intrinsic muscle of hand","115769681000119108",""
"110952161000119106","Endometriosis of sciatic nerve","110952161000119106",""
"107557061000119108","Cerebrovascular accident due to embolism of bilateral anterior cerebral arteries","107557061000119108",""
"104758671000119101","Chronic deep vein thrombosis during pregnancy","104758671000119101",""
"104346171000119109","Right peroneal vein thrombophlebitis","104346171000119109",""
"102344001000119102","Superior semicircular canal dehiscence syndrome of right ear","102344001000119102",""
"102334311000119101","Acute ulcerative proctitis","102334311000119101",""
"101451331000119102","Drug coated stent in branch of left coronary artery","101451331000119102",""
"98067641000119101","Right peroneal vein chronic deep venous thrombosis","98067641000119101",""
"96720031000119104","Chronic gastric ulcer caused by Helicobacter pylori","96720031000119104",""
"89600751000119100","Acute ulcer of pyloric antrum","89600751000119100",""
"86553761000119103","Cerebrovascular accident due to occlusion of bilateral posterior cerebral arteries","86553761000119103",""
"82479641000119102","Pressure injury of deep tissue of head","82479641000119102",""
"81632821000132105","Displacement of pancreatic stent","81632821000132105",""
"81121301000119109","Bilateral acute deep venous thrombosis of peroneal veins","81121301000119109",""
"78433671000119100","Unstageable pressure injury of toe of left foot","78433671000119100",""
"58341661000119101","Bilateral chronic deep venous thrombosis of peroneal veins","58341661000119101",""
"58173271000119101","Cerebrovascular accident due to embolism of bilateral cerebellar arteries","58173271000119101",""
"52503801000119101","Open fracture of left orbital roof","52503801000119101",""
"50080221000188107","Opiate detected by screening method","50080221000188107",""
"50040121000188107","Large volume of residual urine after micturition","50040121000188107",""
"50030121000188108","At increased risk of arterial thromboembolus","50030121000188108",""
"50030101000188101","Galactose free diet","50030101000188101",""
"46557031000119105","Acute deep venous thrombosis of left peroneal vein","46557031000119105",""
"45168341000119100","Enterostomy prolapse","45168341000119100",""
"38595071000119104","Cerebrovascular accident due to thrombosis of right posterior cerebral artery","38595071000119104",""
"32570691000036108","Intersex","32570691000036108",""
"32570681000036106","Indeterminate sex","32570681000036106",""
"32170001000004105","Suprapubic abscess","32170001000004105",""
"31580001000004106","Bilateral sacral insufficiency fracture","31580001000004106",""
"29930001000004103","Intractable low back pain","29930001000004103",""
"29602701000119108","Bilateral mass of axillary regions","29602701000119108",""
"29580001000004102","Burst fracture of ninth thoracic vertebra","29580001000004102",""
"29340001000004108","Urachal abscess","29340001000004108",""
"29120001000004103","Fracture of C5 pedicle","29120001000004103",""
"29110001000004106","Fracture of C4 pedicle","29110001000004106",""
"28490001000004108","Compression fracture of L2","28490001000004108",""
"24990001000004105","Mastoid fracture","24990001000004105",""
"22558701000132108","Enteroscopy finding","22558701000132108",""
"19350001000004107","Stress fracture of tibia and fibula","19350001000004107",""
"18960001000004105","Burst fracture of fourth thoracic vertebra","18960001000004105",""
"18890001000004102","Facial fracture due to fall","18890001000004102",""
"18630001000004100","Infection associated with prosthesis of right hip joint","18630001000004100",""
"18310001000004100","Fracture of distal end of right radius","18310001000004100",""
"18070001000004106","Abscess of skin of abdomen","18070001000004106",""
"18060001000004100","Abscess of skin of breast","18060001000004100",""
"18000001000004101","Stenosis of left subclavian artery","18000001000004101",""
"16917241000119108","Left abducens nerve disorder","16917241000119108",""
"16917201000119106","Bilateral abducens nerve disorder","16917201000119106",""
"16917161000119101","Right abducens nerve disorder","16917161000119101",""
"16916631000119104","Urinary tract infection caused by Streptococcus agalactiae","16916631000119104",""
"16916541000119107","Acute non-traumatic subdural hygroma","16916541000119107",""
"16916421000119100","Post-traumatic subdural hygroma","16916421000119100",""
"16915901000119105","Osteolysis of thoracic vertebra","16915901000119105",""
"16914911000119107","Neonatal transient hypochloremia","16914911000119107",""
"16914711000119109","Male urethral stricture","16914711000119109",""
"16910921000119108","Congenital melanocytic nevus of skin of left lower eyelid","16910921000119108",""
"16910871000119104","Congenital melanocytic nevus of skin of left upper eyelid","16910871000119104",""
"16910821000119100","Congenital melanocytic nevus of skin of right lower eyelid","16910821000119100",""
"16910771000119107","Congenital melanocytic nevus of skin of right upper eyelid","16910771000119107",""
"16909721000119103","Disorder of gamma aminobutyric acid metabolism","16909721000119103",""
"16909681000119109","Right lower eyelid meibomian gland dysfunction","16909681000119109",""
"16909641000119104","Left lower eyelid meibomian gland dysfunction","16909641000119104",""
"16909601000119101","Right upper and lower eyelid meibomian gland dysfunction","16909601000119101",""
"16909561000119101","Left upper eyelid meibomian gland dysfunction","16909561000119101",""
"16909521000119106","Left upper and lower eyelid meibomian gland dysfunction","16909521000119106",""
"16909481000119106","Right upper eyelid meibomian gland dysfunction","16909481000119106",""
"16909161000119109","Apocrine hidrocystoma of left lower eyelid","16909161000119109",""
"16909121000119104","Apocrine hidrocystoma of left upper eyelid","16909121000119104",""
"16909081000119101","Apocrine hidrocystoma of right lower eyelid","16909081000119101",""
"16909041000119106","Apocrine hidrocystoma of right upper eyelid","16909041000119106",""
"16909001000119109","Dermatofibroma of skin of left lower eyelid","16909001000119109",""
"16908961000119102","Dermatofibroma of skin of right lower eyelid","16908961000119102",""
"16908921000119107","Dermatofibroma of skin of right upper eyelid","16908921000119107",""
"16908881000119100","Dermatofibroma of skin of left upper eyelid","16908881000119100",""
"16908681000119104","Papilloma of skin of right lower eyelid","16908681000119104",""
"16908641000119109","Papilloma of skin of left upper eyelid","16908641000119109",""
"16908601000119107","Papilloma of skin of left lower eyelid","16908601000119107",""
"16908561000119107","Papilloma of skin of right upper eyelid","16908561000119107",""
"16908521000119102","Sebaceous carcinoma of skin of left lower eyelid","16908521000119102",""
"16908481000119102","Sebaceous carcinoma of skin of right upper eyelid","16908481000119102",""
"16908441000119107","Sebaceous carcinoma of skin of left upper eyelid","16908441000119107",""
"16908401000119105","Sebaceous carcinoma of skin of right lower eyelid","16908401000119105",""
"16908361000119101","Squamous cell carcinoma in situ of skin of left upper eyelid","16908361000119101",""
"16908321000119106","Squamous cell carcinoma in situ of skin of left lower eyelid","16908321000119106",""
"16908281000119101","Squamous cell carcinoma in situ of skin of right lower eyelid","16908281000119101",""
"16908241000119106","Squamous cell carcinoma in situ of skin of right upper eyelid","16908241000119106",""
